V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,subj_idx,epoch,item_number,rt,has_answered,image_more_rewarded,rt_choice,feedback,image_chosen,intertrial_delay,img_1_position,img_2_position,total_feedback,trial,subj_code_1,Task2noRev_n_1,context_1,control_1,post_context_1,coin,TIME_start,TIME_end,TIME_total
epoc1,prltask1,3,2854,1,image1_rewarded8,612,1,1,650,230,-230,16,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,epoc1,3,2854,1,image1_rewarded8,612,1,1,650,230,-230,16,23,3493404335,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,15,3,0,21,2023-06-27-20-57,2023-06-27-21-03,6
epoc1,prltask1,4,7454,1,image1_rewarded8,831,1,1,950,230,-230,17,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,epoc1,4,7454,1,image1_rewarded8,831,1,1,950,230,-230,17,24,3493404335,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,15,3,0,21,2023-06-27-20-57,2023-06-27-21-03,6
epoc1,prltask1,4,5224,1,image1_rewarded8,653,1,1,800,-230,230,18,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,epoc1,4,5224,1,image1_rewarded8,653,1,1,800,-230,230,18,25,3493404335,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,15,3,0,21,2023-06-27-20-57,2023-06-27-21-03,6
epoc1,prltask1,4,3401,1,image1_rewarded8,1465,1,1,800,230,-230,19,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,epoc1,4,3401,1,image1_rewarded8,1465,1,1,800,230,-230,19,26,3493404335,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,15,3,0,21,2023-06-27-20-57,2023-06-27-21-03,6
epoc1,prltask1,4,4661,1,image1_rewarded8,3198,2,2,500,-230,230,18,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,epoc1,4,4661,1,image1_rewarded8,3198,0,2,500,-230,230,18,27,3493404335,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,15,3,0,21,2023-06-27-20-57,2023-06-27-21-03,6
epoc1,prltask1,4,7420,1,image1_rewarded8,594,1,1,650,230,-230,19,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,epoc1,4,7420,1,image1_rewarded8,594,1,1,650,230,-230,19,28,3493404335,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,15,3,0,21,2023-06-27-20-57,2023-06-27-21-03,6
epoc1,prltask1,4,3103,1,image1_rewarded8,629,1,1,500,-230,230,20,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,epoc1,4,3103,1,image1_rewarded8,629,1,1,500,-230,230,20,29,3493404335,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,15,3,0,21,2023-06-27-20-57,2023-06-27-21-03,6
epoc1,prltask1,4,2912,1,image1_rewarded8,844,1,1,950,-230,230,21,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,epoc1,4,2912,1,image1_rewarded8,844,1,1,950,-230,230,21,30,3493404335,prl_EMA_norev_neutral.2023-06-27-2102.data.b6d0973e-77f8-46cf-97bd-d01fc16cf999.txt,15,3,0,21,2023-06-27-20-57,2023-06-27-21-03,6
epoc1,prltask1,3,6235,1,image1_rewarded8,2053,1,1,500,230,-230,-9,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,6235,1,image1_rewarded8,2053,1,1,500,230,-230,-9,1,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,3078,1,image1_rewarded8,848,1,1,800,-230,230,-8,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3078,1,image1_rewarded8,848,1,1,800,-230,230,-8,2,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask2,3,2335,1,image1_rewarded8,675,2,1,950,-230,230,-9,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2335,1,image1_rewarded8,675,0,1,950,-230,230,-9,3,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,3347,1,image1_rewarded8,2673,2,2,650,230,-230,-10,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3347,1,image1_rewarded8,2673,0,2,650,230,-230,-10,4,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,3051,1,image1_rewarded8,694,1,1,950,-230,230,-9,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3051,1,image1_rewarded8,694,1,1,950,-230,230,-9,5,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,2761,1,image1_rewarded8,705,2,2,800,-230,230,-10,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2761,1,image1_rewarded8,705,0,2,800,-230,230,-10,6,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,2757,1,image1_rewarded8,604,1,1,950,-230,230,-9,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2757,1,image1_rewarded8,604,1,1,950,-230,230,-9,7,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,2669,1,image1_rewarded8,619,1,1,1100,-230,230,-8,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2669,1,image1_rewarded8,619,1,1,1100,-230,230,-8,8,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,2962,1,image1_rewarded8,554,1,1,500,230,-230,-7,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,2962,1,image1_rewarded8,554,1,1,500,230,-230,-7,9,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,2761,1,image1_rewarded8,579,1,1,800,230,-230,-6,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,2761,1,image1_rewarded8,579,1,1,800,230,-230,-6,10,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,2452,1,image1_rewarded8,2126,2,2,650,-230,230,-7,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,2452,1,image1_rewarded8,2126,0,2,650,-230,230,-7,11,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask2,4,2717,1,image1_rewarded8,659,1,2,500,230,-230,-6,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,2717,1,image1_rewarded8,659,1,2,500,230,-230,-6,12,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,2470,1,image1_rewarded8,503,1,1,950,230,-230,-5,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,2470,1,image1_rewarded8,503,1,1,950,230,-230,-5,13,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,3391,1,image1_rewarded8,745,2,2,950,230,-230,-6,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3391,1,image1_rewarded8,745,0,2,950,230,-230,-6,14,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask2,3,3312,1,image1_rewarded8,531,1,2,500,-230,230,-5,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3312,1,image1_rewarded8,531,1,2,500,-230,230,-5,15,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,2036,1,image1_rewarded8,1243,1,1,800,230,-230,-4,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,2036,1,image1_rewarded8,1243,1,1,800,230,-230,-4,16,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,2560,1,image1_rewarded8,17691,2,2,650,230,-230,-5,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2560,1,image1_rewarded8,17691,0,2,650,230,-230,-5,17,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask2,3,2320,1,image1_rewarded8,473,1,2,500,-230,230,-4,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2320,1,image1_rewarded8,473,1,2,500,-230,230,-4,18,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,3567,1,image1_rewarded8,614,2,2,950,230,-230,-5,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3567,1,image1_rewarded8,614,0,2,950,230,-230,-5,19,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,2662,1,image1_rewarded8,590,1,1,500,230,-230,-4,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2662,1,image1_rewarded8,590,1,1,500,230,-230,-4,20,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,3163,1,image1_rewarded8,649,1,1,500,230,-230,-3,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3163,1,image1_rewarded8,649,1,1,500,230,-230,-3,21,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,7904,1,image1_rewarded8,2561,1,1,1100,-230,230,-2,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,7904,1,image1_rewarded8,2561,1,1,1100,-230,230,-2,22,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,2261,1,image1_rewarded8,641,1,1,950,230,-230,-1,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,2261,1,image1_rewarded8,641,1,1,950,230,-230,-1,23,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask2,3,2706,1,image1_rewarded8,652,2,1,500,-230,230,-2,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2706,1,image1_rewarded8,652,0,1,500,-230,230,-2,24,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,3136,1,image1_rewarded8,490,2,2,500,-230,230,-3,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3136,1,image1_rewarded8,490,0,2,500,-230,230,-3,25,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,2946,1,image1_rewarded8,406,2,2,650,230,-230,-4,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2946,1,image1_rewarded8,406,0,2,650,230,-230,-4,26,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,2624,1,image1_rewarded8,620,1,1,800,-230,230,-3,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,2624,1,image1_rewarded8,620,1,1,800,-230,230,-3,27,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,4199,1,image1_rewarded8,550,1,1,500,230,-230,-2,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,4199,1,image1_rewarded8,550,1,1,500,230,-230,-2,28,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask2,3,3171,1,image1_rewarded8,483,2,1,650,230,-230,-3,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,3,3171,1,image1_rewarded8,483,0,1,650,230,-230,-3,29,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,4,2991,1,image1_rewarded8,1519,1,1,650,230,-230,-2,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,epoc1,4,2991,1,image1_rewarded8,1519,1,1,650,230,-230,-2,30,3493404335,prl_EMA_norev_neutral.2023-06-28-2251.data.4b686234-7f84-4f8e-be97-e6237b73c6e5.txt,-10,2,-6,-2,2023-06-28-22-46,2023-06-28-22-51,5
epoc1,prltask1,3,2356,1,image1_rewarded8,6985,1,1,950,-230,230,-4,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,2356,1,image1_rewarded8,6985,1,1,950,-230,230,-4,1,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,3,1991,1,image1_rewarded8,721,1,1,500,230,-230,-3,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,1991,1,image1_rewarded8,721,1,1,500,230,-230,-3,2,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,3,2226,1,image1_rewarded8,615,1,1,650,-230,230,-2,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,2226,1,image1_rewarded8,615,1,1,650,-230,230,-2,3,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,1983,1,image1_rewarded8,621,1,1,650,230,-230,-1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,1983,1,image1_rewarded8,621,1,1,650,230,-230,-1,4,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,1909,1,image1_rewarded8,690,1,1,950,230,-230,0,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,1909,1,image1_rewarded8,690,1,1,950,230,-230,0,5,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,1107,1,image1_rewarded8,1049,1,1,950,230,-230,1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,1107,1,image1_rewarded8,1049,1,1,950,230,-230,1,6,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,1726,1,image1_rewarded8,699,1,1,950,-230,230,2,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,1726,1,image1_rewarded8,699,1,1,950,-230,230,2,7,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask2,4,2655,1,image1_rewarded8,1131,2,1,950,-230,230,1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,2655,1,image1_rewarded8,1131,0,1,950,-230,230,1,8,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,6344,1,image1_rewarded8,548,2,2,500,-230,230,0,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,6344,1,image1_rewarded8,548,0,2,500,-230,230,0,9,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,2036,1,image1_rewarded8,799,2,2,500,-230,230,-1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,2036,1,image1_rewarded8,799,0,2,500,-230,230,-1,10,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,1339,1,image1_rewarded8,1549,1,1,800,230,-230,0,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,1339,1,image1_rewarded8,1549,1,1,800,230,-230,0,11,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask2,3,2043,1,image1_rewarded8,698,2,1,800,-230,230,-1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,2043,1,image1_rewarded8,698,0,1,800,-230,230,-1,12,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,3,1969,1,image1_rewarded8,807,1,1,950,-230,230,0,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,1969,1,image1_rewarded8,807,1,1,950,-230,230,0,13,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask2,3,1375,1,image1_rewarded8,681,2,1,500,230,-230,-1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,1375,1,image1_rewarded8,681,0,1,500,230,-230,-1,14,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,3,1591,1,image1_rewarded8,824,2,2,500,230,-230,-2,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,1591,1,image1_rewarded8,824,0,2,500,230,-230,-2,15,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,6144,1,image1_rewarded8,738,1,1,500,230,-230,-1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,6144,1,image1_rewarded8,738,1,1,500,230,-230,-1,16,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,1074,1,image1_rewarded8,2586,1,1,650,-230,230,0,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,1074,1,image1_rewarded8,2586,1,1,650,-230,230,0,17,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask2,3,1499,1,image1_rewarded8,942,2,1,950,230,-230,-1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,1499,1,image1_rewarded8,942,0,1,950,230,-230,-1,18,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask2,3,3209,1,image1_rewarded8,2946,1,2,650,230,-230,0,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,3209,1,image1_rewarded8,2946,1,2,650,230,-230,0,19,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,3,3740,1,image1_rewarded8,1153,2,2,500,-230,230,-1,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,3,3740,1,image1_rewarded8,1153,0,2,500,-230,230,-1,20,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
epoc1,prltask1,4,2292,1,image1_rewarded8,1639,1,1,800,-230,230,0,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,epoc1,4,2292,1,image1_rewarded8,1639,1,1,800,-230,230,0,21,3493404335,prl_EMA_norev_neutral.2023-06-30-1845.data.0b9b35ef-942b-49db-9613-99e2de0eb069.txt,-5,2,0,5,2023-06-30-18-41,2023-06-30-18-46,5
